sector,signal,matched_pattern,has_pattern,volume_confirmed,count,win_rate,avg_return,improvement
Commerce & Industry,RSI 超買區域 (70),None,False,False,108,0.2962962962962963,-0.0008945152863552311,0.0
Commerce & Industry,BB 突破上軌 (超買),None,False,False,346,0.2398843930635838,-0.006198024500942125,0.0
Commerce & Industry,BB 突破上軌 (超買),Bearish Harami,True,False,19,0.42105263157894735,0.0010909175287974503,0.18116823851536354
Commerce & Industry,RSI 維持超買,Shooting Star,True,False,18,0.2777777777777778,-0.014470711183380842,0.026224982746721914
Commerce & Industry,BB 突破上軌 (超買),Shooting Star,True,False,33,0.3333333333333333,0.004115654931975851,0.09344894026974951
Commerce & Industry,RSI 維持超買,None,False,True,59,0.22033898305084745,-0.017446449064847474,-0.031213811980208422
Commerce & Industry,RSI 維持超買,Bearish Harami,True,True,5,0.2,-0.035585316863948314,-0.051552795031055865
Commerce & Industry,BB 突破上軌 (超買),Bearish Harami,True,True,11,0.18181818181818182,-0.012520787226182188,-0.05806621124540198
Commerce & Industry,價格突破 EMA20,None,False,False,235,0.3404255319148936,0.0038986262780469653,0.0
Commerce & Industry,價格跌破 EMA20,None,False,True,20,0.15,-0.016490513967147374,-0.1244186046511628
Commerce & Industry,價格跌破 EMA20,None,False,False,215,0.2744186046511628,-0.00354491556849438,0.0
Commerce & Industry,KDJ 超買區死叉,None,False,False,49,0.22448979591836735,-0.008593528538832525,0.0
Commerce & Industry,RSI 維持超買,Evening Star,True,False,9,0.5555555555555556,0.014312097344217206,0.3040027605244997
Commerce & Industry,BB 突破上軌 (超買),Evening Star,True,False,9,0.5555555555555556,0.034376115734397146,0.3156711624919718
Commerce & Industry,價格突破 EMA20,Bullish Harami,True,False,8,0.125,-0.01245624547960169,-0.2154255319148936
Commerce & Industry,BB 跌破下軌 (超賣),Bullish Harami,True,False,18,0.4444444444444444,0.014817931480756457,0.07905982905982906
Commerce & Industry,MACD 跌破 0 軸,None,False,True,22,0.2727272727272727,-0.003284231680812594,-0.023976023976023997
Commerce & Industry,BB 跌破下軌 (超賣),None,False,True,92,0.40217391304347827,0.00845828908953454,0.03678929765886291
Commerce & Industry,EMA 死亡交叉 (20 下穿 50),None,False,False,29,0.2413793103448276,-0.004004977493997338,0.0
Commerce & Industry,EMA 黃金交叉 (20 上穿 50),None,False,False,24,0.375,-0.0008770450685336727,0.0
Properties,RSI 超賣區域 (30),None,False,False,21,0.2857142857142857,0.006732938299693892,0.0
Properties,RSI 維持超賣,None,False,False,28,0.2857142857142857,0.015502333628419776,0.0
Properties,KDJ 超賣區金叉,None,False,False,90,0.37777777777777777,0.012903551302818242,0.0
Properties,BB 跌破下軌 (超賣),None,False,False,51,0.39215686274509803,0.011798259426389431,0.0
Properties,MACD 金叉 (空頭區),None,False,False,45,0.4888888888888889,0.01711504629803381,0.0
Properties,KDJ 超賣區金叉,None,False,True,16,0.375,0.01374139168682446,-0.002777777777777768
Properties,MACD 死叉 (空頭區),None,False,False,12,0.16666666666666666,-0.018677248597451637,0.0
Properties,BB 跌破下軌 (超賣),None,False,True,20,0.5,0.02365443067738053,0.10784313725490197
Properties,BB 突破上軌 (超買),None,False,False,110,0.20909090909090908,-0.005729050068377461,0.0
Properties,MACD 突破 0 軸,None,False,False,44,0.29545454545454547,0.0101704474754142,0.0
Properties,BB 突破上軌 (超買),Bearish Harami,True,False,11,0.18181818181818182,-0.0017437306214297481,-0.027272727272727254
Properties,MACD 跌破 0 軸,None,False,True,8,0.0,-0.025210036046523873,-0.12121212121212122
Properties,BB 突破上軌 (超買),Shooting Star,True,True,8,0.25,0.0035267759217379917,0.04090909090909092
Properties,RSI 維持超買,None,False,False,88,0.23863636363636365,-0.0036802340769095014,0.0
Properties,RSI 超買區域 (70),None,False,False,26,0.2692307692307692,-0.00039375289477904484,0.0
Properties,BB 突破上軌 (超買),Bearish Harami,True,True,5,0.2,-0.013550022523913444,-0.009090909090909066
Properties,RSI 維持超買,Shooting Star,True,False,6,0.16666666666666666,-0.039797988030883226,-0.07196969696969699
Properties,BB 突破上軌 (超買),Shooting Star,True,False,12,0.4166666666666667,-0.005831014309519408,0.2075757575757576
Properties,RSI 維持超買,Bearish Harami,True,False,12,0.08333333333333333,-0.026175227986042396,-0.15530303030303033
Properties,RSI 維持超買,None,False,True,15,0.13333333333333333,-0.026085888294859434,-0.10530303030303031
Properties,BB 突破上軌 (超買),None,False,True,47,0.2553191489361702,-0.006872734038146521,0.046228239845261115
Properties,MACD 跌破 0 軸,None,False,False,33,0.12121212121212122,-0.01445864682969547,0.0
Properties,價格突破 EMA20,None,False,False,91,0.34065934065934067,0.005905261818208797,0.0
Properties,價格跌破 EMA20,None,False,False,87,0.20689655172413793,-0.004963902929433435,0.0
Properties,KDJ 超買區死叉,None,False,False,7,0.14285714285714285,-0.0154619787323189,0.0
Properties,MACD 突破 0 軸,None,False,True,6,0.3333333333333333,0.012716969692740235,0.037878787878787845
Properties,RSI 超買區域 (70),None,False,True,12,0.08333333333333333,-0.008725725437714694,-0.1858974358974359
Properties,BB 突破上軌 (超買),Evening Star,True,False,5,0.8,0.05577785390803475,0.5909090909090909
Properties,EMA 死亡交叉 (20 下穿 50),None,False,False,13,0.38461538461538464,-0.0036032276387386363,0.0
Properties,EMA 黃金交叉 (20 上穿 50),None,False,True,6,0.5,0.01525176663231142,0.07142857142857145
Properties,RSI 維持超買,Bearish Engulfing,True,False,5,0.2,-0.017944618510655663,-0.038636363636363635
Unknown,RSI 維持超賣,None,False,True,41,0.3170731707317073,0.007534912387300519,0.024723443955751045
Unknown,BB 突破上軌 (超買),Bearish Harami,True,True,14,0.5714285714285714,0.039912895969511086,0.22814498933901917
Unknown,MACD 死叉 (空頭區),None,False,True,25,0.28,0.0032994637328832826,0.03187969924812034
Unknown,BB 突破上軌 (超買),Bearish Engulfing,True,True,19,0.6842105263157895,0.0545749248695194,0.34092694422623726
Unknown,BB 突破上軌 (超買),Bearish Harami,True,False,24,0.3333333333333333,0.0055457805334573375,-0.009950248756218916
Unknown,BB 跌破下軌 (超賣),Bullish Harami,True,False,21,0.6666666666666666,0.02918985566987961,0.29793510324483774
Unknown,RSI 維持超買,Resistance,True,True,8,1.0,0.11982609122975552,0.7015706806282722
Commerce & Industry,RSI 超賣區域 (30),None,False,True,19,0.7368421052631579,0.02610232326563955,0.34795321637426896
Commerce & Industry,BB 突破上軌 (超買),Shooting Star,True,True,10,0.1,-0.02351054553074023,-0.1398843930635838
Commerce & Industry,RSI 維持超賣,None,False,True,19,0.47368421052631576,0.023453765536135242,0.17606516290726815
Commerce & Industry,RSI 維持超賣,None,False,False,84,0.2976190476190476,0.004648695456907553,0.0
Commerce & Industry,RSI 超買區域 (70),Bearish Engulfing,True,False,7,0.42857142857142855,0.016134979670460875,0.13227513227513227
Commerce & Industry,RSI 超買區域 (70),Shooting Star,True,False,10,0.6,0.009067133934131931,0.3037037037037037
Commerce & Industry,價格跌破 EMA20,Bearish Harami,True,False,14,0.21428571428571427,-0.01387434175939487,-0.06013289036544853
Commerce & Industry,RSI 超賣區域 (30),Bullish Harami,True,False,6,0.3333333333333333,0.0050026336122970345,-0.05555555555555558
Commerce & Industry,價格跌破 EMA20,Evening Star,True,False,13,0.23076923076923078,0.0035087196418845004,-0.04364937388193202
Commerce & Industry,RSI 超買區域 (70),Evening Star,True,False,5,0.8,0.04436509230693102,0.5037037037037038
Unknown,RSI 超買區域 (70),Shooting Star,True,True,8,0.375,0.004786896799127321,0.048758865248226924
Unknown,BB 突破上軌 (超買),Shooting Star,True,True,24,0.3333333333333333,-0.006046478857831543,-0.009950248756218916
Unknown,RSI 維持超賣,Support,True,False,11,0.6363636363636364,0.04781895963177809,0.3440139095876801
Unknown,BB 跌破下軌 (超賣),Support,True,False,10,0.7,0.06741911544844688,0.33126843657817107
Unknown,BB 突破上軌 (超買),Resistance,True,False,7,0.7142857142857143,0.0535665610768721,0.37100213219616207
Unknown,MACD 突破 0 軸,None,False,True,38,0.2631578947368421,0.027760325904474643,0.005847953216374269
Commerce & Industry,價格跌破 EMA20,Bearish Engulfing,True,False,12,0.4166666666666667,0.011388893763353565,0.14224806201550388
Commerce & Industry,MACD 死叉 (空頭區),None,False,False,51,0.2549019607843137,-0.012122992336727945,0.0
Commerce & Industry,價格突破 EMA20,Morning Star,True,False,9,0.6666666666666666,0.04297766876435818,0.326241134751773
Properties,價格突破 EMA20,None,False,True,8,0.25,0.019197037574109878,-0.09065934065934067
Commerce & Industry,KDJ 超賣區金叉,Bullish Harami,True,False,6,0.3333333333333333,-0.012409950843031209,-0.007092198581560294
Commerce & Industry,價格突破 EMA20,None,False,True,23,0.34782608695652173,0.0022998711842577586,0.007400555041628121
Commerce & Industry,價格跌破 EMA20,Shooting Star,True,False,5,0.2,-0.004537904886609824,-0.07441860465116279
Commerce & Industry,MACD 金叉 (空頭區),None,False,True,10,0.7,0.05088479322625885,0.31788617886178855
Commerce & Industry,價格突破 EMA20,Bullish Engulfing,True,False,5,0.4,0.013017692770058608,0.05957446808510641
Commerce & Industry,BB 跌破下軌 (超賣),Morning Star,True,False,5,0.4,-0.02320760166702775,0.03461538461538466
Unknown,RSI 超買區域 (70),Resistance,True,True,5,1.0,0.12631916057824732,0.6737588652482269
Unknown,BB 突破上軌 (超買),Resistance,True,True,9,1.0,0.12369148752307327,0.6567164179104478
Commerce & Industry,BB 跌破下軌 (超賣),Support,True,True,5,0.8,0.04388705369894859,0.4346153846153847
Commerce & Industry,BB 跌破下軌 (超賣),Morning Star,True,True,6,1.0,0.13813161872157312,0.6346153846153846
Finance,KDJ 超賣區金叉,None,False,False,71,0.29577464788732394,-0.0007415958812637902,0.0
Finance,RSI 超賣區域 (30),None,False,False,5,0.4,0.022472336393186593,0.0
Finance,MACD 金叉 (空頭區),None,False,False,30,0.36666666666666664,0.015162124685340894,0.0
Finance,MACD 突破 0 軸,None,False,False,25,0.36,0.01200893774926055,0.0
Finance,RSI 超買區域 (70),Shooting Star,True,False,10,0.1,0.003097972473986661,-0.017647058823529405
Finance,BB 突破上軌 (超買),Shooting Star,True,False,14,0.21428571428571427,0.006824017268995069,0.01710261569416499
Finance,RSI 超買區域 (70),None,False,True,7,0.14285714285714285,-0.01097400204824549,0.02521008403361344
Finance,RSI 維持超買,None,False,True,21,0.14285714285714285,-0.011985257787722395,-0.06990881458966566
Finance,RSI 維持超買,None,False,False,141,0.2127659574468085,-0.006546191592351415,0.0
Finance,BB 突破上軌 (超買),None,False,False,71,0.19718309859154928,-0.0071439810817558675,0.0
Finance,MACD 跌破 0 軸,None,False,True,7,0.14285714285714285,-0.03881968152123275,-0.015037593984962405
Finance,BB 跌破下軌 (超賣),None,False,True,20,0.65,0.03841985500415647,0.27222222222222225
Finance,BB 跌破下軌 (超賣),None,False,False,45,0.37777777777777777,0.020319566583360243,0.0
Finance,BB 突破上軌 (超買),Shooting Star,True,True,6,0.6666666666666666,0.029554245058033665,0.4694835680751174
Finance,價格突破 EMA20,None,False,False,62,0.3225806451612903,0.007942033614104565,0.0
Finance,價格跌破 EMA20,None,False,False,59,0.288135593220339,-0.0024101255823255822,0.0
Finance,MACD 跌破 0 軸,None,False,False,19,0.15789473684210525,-0.006712219642257909,0.0
Finance,EMA 死亡交叉 (20 下穿 50),None,False,False,7,0.14285714285714285,-0.019303039100050528,0.0
Finance,價格跌破 EMA20,Bearish Harami,True,False,5,0.0,-0.009866180744422515,-0.288135593220339
Finance,MACD 死叉 (空頭區),None,False,False,10,0.2,-0.007207616498898724,0.0
Finance,BB 突破上軌 (超買),None,False,True,27,0.14814814814814814,-0.02204366350842275,-0.04903495044340114
Finance,BB 突破上軌 (超買),Bearish Engulfing,True,False,7,0.2857142857142857,0.019940634596373106,0.08853118712273642
Finance,RSI 超買區域 (70),None,False,False,34,0.11764705882352941,-0.01948294567469616,0.0
Finance,EMA 黃金交叉 (20 上穿 50),None,False,False,7,0.2857142857142857,0.0041701663666874195,0.0
Unknown,RSI 維持超買,Bearish Harami,True,True,11,0.36363636363636365,0.010830284889432705,0.06520704426463592
Unknown,RSI 維持超買,Bearish Engulfing,True,True,9,1.0,0.09815138200402962,0.7015706806282722
Unknown,BB 跌破下軌 (超賣),Morning Star,True,False,7,0.14285714285714285,0.01132965092924308,-0.22587442056468604
Unknown,RSI 維持超賣,Bullish Harami,True,False,9,0.3333333333333333,-0.0030414180214996217,0.04098360655737704
Unknown,RSI 維持超賣,Bullish Engulfing,True,False,10,0.5,0.026419781142741416,0.20765027322404372
Properties,EMA 黃金交叉 (20 上穿 50),None,False,False,7,0.42857142857142855,0.014764100609685277,0.0
Unknown,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,5,0.6,0.04714274965542642,0.2312684365781711
Unknown,價格突破 EMA20,Hammer,True,False,6,0.0,-0.004503817429961534,-0.22727272727272727
Unknown,價格突破 EMA20,Bullish Harami,True,False,7,0.2857142857142857,-0.013034419787294678,0.05844155844155843
Finance,KDJ 超賣區金叉,None,False,True,10,0.6,0.025898463846653834,0.30422535211267604
Finance,RSI 超賣區域 (30),None,False,True,5,1.0,0.05965739149119682,0.6
Finance,RSI 維持超買,Shooting Star,True,False,6,0.3333333333333333,0.007614381962075238,0.1205673758865248
Finance,RSI 維持超買,Bearish Engulfing,True,False,5,0.6,0.018367122043229323,0.3872340425531915
Finance,價格突破 EMA20,None,False,True,6,0.5,0.02458081702148535,0.1774193548387097
Finance,KDJ 超買區死叉,None,False,False,8,0.375,0.0028159491915665923,0.0
Unknown,KDJ 超賣區金叉,Bullish Harami,True,False,6,0.0,-0.01042995863839818,-0.29430379746835444
Finance,RSI 維持超買,Shooting Star,True,True,5,0.4,0.023945186352739522,0.1872340425531915
Unknown,BB 跌破下軌 (超賣),Support,True,True,5,0.8,0.12117694205763811,0.43126843657817115
Unknown,RSI 維持超買,Shooting Star,True,True,11,0.09090909090909091,-0.08941763255192525,-0.20752022846263682
Unknown,價格突破 EMA20,Morning Star,True,False,10,0.3,-0.022825073395192196,0.07272727272727272
Unknown,價格跌破 EMA20,Evening Star,True,False,5,0.6,0.004053858111185219,0.29148936170212764
