sector,subsector,indicator,signal,direction,has_pattern,count,successes,avg_return,win_rate,strategy,improvement
Information Technology,Technology Distributors,BB,BB 突破上軌 (超買),bearish,False,11,5,0.00732006170766383,0.45454545454545453,⚪ 純指標,0.0
Information Technology,Technology Distributors,BB,BB 突破上軌 (超買),bearish,True,11,4,0.006381400997025486,0.36363636363636365,✅ 複合,0.03030303030303033
Information Technology,Technology Distributors,BB,BB 跌破下軌 (超賣),bullish,False,18,4,-0.009798995201473303,0.2222222222222222,⚪ 純指標,0.0
Information Technology,Technology Distributors,EMA,價格突破 EMA20,bullish,False,9,3,-0.006857992072786114,0.3333333333333333,⚪ 純指標,0.0
Information Technology,Technology Distributors,KDJ,KDJ 超賣區金叉,bullish,False,10,2,-0.014474131522630801,0.2,⚪ 純指標,0.0
Information Technology,Technology Distributors,MACD,MACD 金叉 (空頭區),bullish,False,10,4,0.015109230108919042,0.4,⚪ 純指標,0.0
Information Technology,Technology Distributors,RSI,RSI 維持超買,bearish,True,8,5,0.03378900779893738,0.625,✅ 複合,0.30567226890756305
Information Technology,Technology Distributors,RSI,RSI 維持超賣,bullish,False,8,5,0.014872052599304674,0.625,⚪ 純指標,0.0
Information Technology,Technology Distributors,RSI,RSI 超賣區域 (30),bullish,False,9,4,0.006816654128403867,0.4444444444444444,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",BB,BB 突破上軌 (超買),bearish,False,174,58,-0.03290575652070689,0.3333333333333333,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",BB,BB 突破上軌 (超買),bearish,True,43,30,0.04034082486374454,0.6976744186046512,✅ 複合,0.36434108527131787
Information Technology,"Technology Hardware, Storage & Peripherals",BB,BB 跌破下軌 (超賣),bullish,False,92,38,-0.0038119390612412836,0.41304347826086957,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",BB,BB 跌破下軌 (超賣),bullish,True,23,20,0.07656811362249359,0.8695652173913043,✅ 複合,0.46065833480021123
Information Technology,"Technology Hardware, Storage & Peripherals",EMA,價格突破 EMA20,bullish,False,68,24,0.009767973148954015,0.35294117647058826,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",EMA,價格突破 EMA20,bullish,True,9,3,0.0335112306052313,0.3333333333333333,✅ 複合,-0.026960784313725505
Information Technology,"Technology Hardware, Storage & Peripherals",EMA,價格跌破 EMA20,bearish,False,66,22,-0.021076654841533166,0.3333333333333333,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",EMA,價格跌破 EMA20,bearish,True,9,4,-0.0016751381262837166,0.4444444444444444,✅ 複合,0.07347670250896055
Information Technology,"Technology Hardware, Storage & Peripherals",KDJ,KDJ 超買區死叉,bearish,False,26,5,-0.047172723116473816,0.19230769230769232,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",KDJ,KDJ 超買區死叉,bearish,True,8,0,-0.10477568545226636,0.0,✅ 複合,-0.2564102564102564
Information Technology,"Technology Hardware, Storage & Peripherals",KDJ,KDJ 超賣區金叉,bullish,False,41,19,0.012293298751214701,0.4634146341463415,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",KDJ,KDJ 超賣區金叉,bullish,True,9,5,0.016887242921864744,0.5555555555555556,✅ 複合,0.2729468599033817
Information Technology,"Technology Hardware, Storage & Peripherals",MACD,MACD 死叉 (空頭區),bearish,False,24,7,0.0017579742526794655,0.2916666666666667,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",MACD,MACD 突破 0 軸,bullish,False,39,12,0.0048644901228150385,0.3076923076923077,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",MACD,MACD 跌破 0 軸,bearish,False,33,11,0.0075301518669644045,0.3333333333333333,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",MACD,MACD 金叉 (空頭區),bullish,False,39,19,0.014196953427015805,0.48717948717948717,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 維持超買,bearish,False,236,41,-0.054725808839428465,0.17372881355932204,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 維持超買,bearish,True,55,24,0.0012914883278887987,0.43636363636363634,✅ 複合,0.11703590527119939
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 維持超賣,bullish,False,56,28,0.013599551550982558,0.5,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 維持超賣,bullish,True,18,14,0.0528186909200352,0.7777777777777778,✅ 複合,0.41269841269841273
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 超買區域 (70),bearish,False,60,8,-0.07263577870070005,0.13333333333333333,⚪ 純指標,0.0
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 超買區域 (70),bearish,True,16,7,0.00215074452935968,0.4375,✅ 複合,0.10416666666666669
Information Technology,"Technology Hardware, Storage & Peripherals",RSI,RSI 超賣區域 (30),bullish,False,26,12,-0.007178845462469953,0.46153846153846156,⚪ 純指標,0.0
Materials,Commodity Chemicals,BB,BB 突破上軌 (超買),bearish,False,13,4,-0.010852496421312356,0.3076923076923077,⚪ 純指標,0.0
Materials,Commodity Chemicals,BB,BB 跌破下軌 (超賣),bullish,False,18,8,-0.009991010689898541,0.4444444444444444,⚪ 純指標,0.0
Materials,Commodity Chemicals,EMA,價格突破 EMA20,bullish,False,10,2,-0.011454735546418248,0.2,⚪ 純指標,0.0
Materials,Commodity Chemicals,EMA,價格跌破 EMA20,bearish,False,9,3,-0.010965278210743742,0.3333333333333333,⚪ 純指標,0.0
Materials,Commodity Chemicals,KDJ,KDJ 超賣區金叉,bullish,False,13,7,0.0043740854481042046,0.5384615384615384,⚪ 純指標,0.0
Materials,Commodity Chemicals,MACD,MACD 金叉 (空頭區),bullish,False,9,4,0.0029105220314442647,0.4444444444444444,⚪ 純指標,0.0
Materials,Construction Materials,BB,BB 突破上軌 (超買),bearish,False,44,16,0.015139760164553906,0.36363636363636365,⚪ 純指標,0.0
Materials,Construction Materials,BB,BB 突破上軌 (超買),bearish,True,17,7,0.020783752753108863,0.4117647058823529,✅ 複合,0.10407239819004521
Materials,Construction Materials,BB,BB 跌破下軌 (超賣),bullish,False,40,9,-0.02404907756128087,0.225,⚪ 純指標,0.0
Materials,Construction Materials,EMA,價格突破 EMA20,bullish,False,36,11,0.001037436807036589,0.3055555555555556,⚪ 純指標,0.0
Materials,Construction Materials,EMA,價格突破 EMA20,bullish,True,13,2,0.003339011176745386,0.15384615384615385,✅ 複合,-0.046153846153846156
Materials,Construction Materials,EMA,價格跌破 EMA20,bearish,False,42,6,-0.012515083684118997,0.14285714285714285,⚪ 純指標,0.0
Materials,Construction Materials,EMA,價格跌破 EMA20,bearish,True,9,2,-0.005639331903137224,0.2222222222222222,✅ 複合,-0.1111111111111111
Materials,Construction Materials,KDJ,KDJ 超賣區金叉,bullish,False,12,6,0.019317140403719648,0.5,⚪ 純指標,0.0
Materials,Construction Materials,MACD,MACD 突破 0 軸,bullish,False,17,5,0.004393792293277177,0.29411764705882354,⚪ 純指標,0.0
Materials,Construction Materials,MACD,MACD 跌破 0 軸,bearish,False,16,7,0.017586797743401196,0.4375,⚪ 純指標,0.0
Materials,Construction Materials,MACD,MACD 金叉 (空頭區),bullish,False,13,6,0.008658744604996707,0.46153846153846156,⚪ 純指標,0.0
Materials,Construction Materials,RSI,RSI 維持超買,bearish,False,10,4,0.021089618662823873,0.4,⚪ 純指標,0.0
Materials,Construction Materials,RSI,RSI 維持超賣,bullish,False,27,11,0.01169389760368906,0.4074074074074074,⚪ 純指標,0.0
Materials,Construction Materials,RSI,RSI 超買區域 (70),bearish,False,14,5,0.0077207625487451465,0.35714285714285715,⚪ 純指標,0.0
Materials,Construction Materials,RSI,RSI 超賣區域 (30),bullish,False,10,2,-0.02067426755215283,0.2,⚪ 純指標,0.0
Materials,Copper,BB,BB 突破上軌 (超買),bearish,False,14,3,-0.01637093615903511,0.21428571428571427,⚪ 純指標,0.0
Materials,Copper,BB,BB 突破上軌 (超買),bearish,True,8,2,-0.0036965487784358453,0.25,✅ 複合,-0.05769230769230771
Materials,Copper,BB,BB 跌破下軌 (超賣),bullish,False,12,9,0.06118269924767653,0.75,⚪ 純指標,0.0
Materials,Copper,EMA,價格突破 EMA20,bullish,False,9,4,0.015912847018345014,0.4444444444444444,⚪ 純指標,0.0
Materials,Copper,MACD,MACD 金叉 (空頭區),bullish,False,8,5,0.03725429534039329,0.625,⚪ 純指標,0.0
Materials,Copper,RSI,RSI 維持超買,bearish,False,19,4,-0.02990068784737993,0.21052631578947367,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,BB,BB 突破上軌 (超買),bearish,False,52,19,0.003942983410972633,0.36538461538461536,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,BB,BB 突破上軌 (超買),bearish,True,20,7,-0.001931120306729523,0.35,✅ 複合,0.04230769230769227
Materials,Fertilizers & Agricultural Chemicals,BB,BB 跌破下軌 (超賣),bullish,False,29,13,0.02377513810099536,0.4482758620689655,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,EMA,價格突破 EMA20,bullish,False,28,9,-0.007742160751154235,0.32142857142857145,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,EMA,價格跌破 EMA20,bearish,False,31,11,-0.0006564355858167385,0.3548387096774194,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,KDJ,KDJ 超賣區金叉,bullish,False,23,8,0.002827325210935574,0.34782608695652173,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,MACD,MACD 突破 0 軸,bullish,False,15,6,0.001240927787839859,0.4,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,MACD,MACD 跌破 0 軸,bearish,False,14,3,-0.004166835948375019,0.21428571428571427,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,MACD,MACD 金叉 (空頭區),bullish,False,14,7,0.010923206765946285,0.5,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,RSI,RSI 維持超買,bearish,False,69,18,-0.002248579770155895,0.2608695652173913,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,RSI,RSI 維持超買,bearish,True,28,5,-0.013530547372448421,0.17857142857142858,✅ 複合,-0.22142857142857145
Materials,Fertilizers & Agricultural Chemicals,RSI,RSI 維持超賣,bullish,False,12,3,-0.016452825693726778,0.25,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,RSI,RSI 超買區域 (70),bearish,False,15,2,-0.032913983722969824,0.13333333333333333,⚪ 純指標,0.0
Materials,Fertilizers & Agricultural Chemicals,RSI,RSI 超買區域 (70),bearish,True,11,3,-0.002916593439986401,0.2727272727272727,✅ 複合,-0.08441558441558444
Materials,Gold,BB,BB 突破上軌 (超買),bearish,False,22,4,-0.007855761062646523,0.18181818181818182,⚪ 純指標,0.0
Materials,Gold,EMA,價格突破 EMA20,bullish,False,8,3,-0.0021983873621200956,0.375,⚪ 純指標,0.0
Materials,Gold,EMA,價格跌破 EMA20,bearish,False,9,2,-0.011655453406042068,0.2222222222222222,⚪ 純指標,0.0
Materials,Gold,RSI,RSI 維持超買,bearish,False,41,10,-0.011403481966076736,0.24390243902439024,⚪ 純指標,0.0
Materials,Gold,RSI,RSI 維持超買,bearish,True,16,3,-0.012238432178536589,0.1875,✅ 複合,-0.21250000000000002
Materials,Gold,RSI,RSI 超買區域 (70),bearish,False,9,4,-0.0002876915727388691,0.4444444444444444,⚪ 純指標,0.0
Materials,Industrial Gases,BB,BB 突破上軌 (超買),bearish,False,21,2,-0.013652083356322283,0.09523809523809523,⚪ 純指標,0.0
Materials,Industrial Gases,BB,BB 突破上軌 (超買),bearish,True,8,0,0.0011553662529924984,0.0,✅ 複合,-0.3076923076923077
Materials,Industrial Gases,BB,BB 跌破下軌 (超賣),bullish,False,28,12,0.012299368133919282,0.42857142857142855,⚪ 純指標,0.0
Materials,Industrial Gases,EMA,價格突破 EMA20,bullish,False,16,6,0.0021101784192558517,0.375,⚪ 純指標,0.0
Materials,Industrial Gases,EMA,價格跌破 EMA20,bearish,False,17,1,-0.02442261864195225,0.058823529411764705,⚪ 純指標,0.0
Materials,Industrial Gases,KDJ,KDJ 超賣區金叉,bullish,False,24,7,-0.003918882270786677,0.2916666666666667,⚪ 純指標,0.0
Materials,Industrial Gases,MACD,MACD 突破 0 軸,bullish,False,12,2,0.004653756540260188,0.16666666666666666,⚪ 純指標,0.0
Materials,Industrial Gases,MACD,MACD 跌破 0 軸,bearish,False,10,0,-0.01726809167788647,0.0,⚪ 純指標,0.0
Materials,Industrial Gases,MACD,MACD 金叉 (空頭區),bullish,False,9,2,-0.0051045796108525375,0.2222222222222222,⚪ 純指標,0.0
Materials,Industrial Gases,RSI,RSI 維持超買,bearish,False,8,1,-0.00673313440265587,0.125,⚪ 純指標,0.0
Materials,Industrial Gases,RSI,RSI 維持超買,bearish,True,9,6,0.04062145556918539,0.6666666666666666,✅ 複合,0.2666666666666666
Materials,Industrial Gases,RSI,RSI 維持超賣,bullish,False,19,16,0.05075863813700952,0.8421052631578947,⚪ 純指標,0.0
Materials,Industrial Gases,RSI,RSI 超賣區域 (30),bullish,False,9,4,0.003609419971388979,0.4444444444444444,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",BB,BB 突破上軌 (超買),bearish,False,11,1,-0.013963025527009855,0.09090909090909091,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",BB,BB 跌破下軌 (超賣),bullish,False,15,2,-0.00716987490640427,0.13333333333333333,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",MACD,MACD 死叉 (空頭區),bearish,False,8,1,-0.020428023647905455,0.125,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",MACD,MACD 金叉 (空頭區),bullish,False,9,5,0.011725184287224402,0.5555555555555556,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",RSI,RSI 維持超買,bearish,False,20,1,-0.008150340215893654,0.05,⚪ 純指標,0.0
Materials,"Metal, Glass & Plastic Containers",RSI,RSI 維持超賣,bullish,False,9,4,0.020705050679317622,0.4444444444444444,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,BB,BB 突破上軌 (超買),bearish,False,72,16,0.0033754548722855294,0.2222222222222222,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,BB,BB 突破上軌 (超買),bearish,True,24,8,0.00691931089885588,0.3333333333333333,✅ 複合,0.025641025641025605
Materials,Paper & Plastic Packaging Products & Materials,BB,BB 跌破下軌 (超賣),bullish,False,86,31,-0.001192322068830313,0.36046511627906974,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,BB,BB 跌破下軌 (超賣),bullish,True,10,6,0.02430765954319524,0.6,✅ 複合,0.15555555555555556
Materials,Paper & Plastic Packaging Products & Materials,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,9,5,0.025249234764570274,0.5555555555555556,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,EMA,價格突破 EMA20,bullish,False,37,8,0.0031580719188818015,0.21621621621621623,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,EMA,價格突破 EMA20,bullish,True,8,3,-0.015414933833646238,0.375,✅ 複合,0.175
Materials,Paper & Plastic Packaging Products & Materials,EMA,價格跌破 EMA20,bearish,False,31,12,0.013188526967374917,0.3870967741935484,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,EMA,價格跌破 EMA20,bearish,True,13,3,-0.0037163444472317277,0.23076923076923078,✅ 複合,-0.10256410256410253
Materials,Paper & Plastic Packaging Products & Materials,KDJ,KDJ 超賣區金叉,bullish,False,73,16,-0.0029738072903548714,0.2191780821917808,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,KDJ,KDJ 超賣區金叉,bullish,True,11,5,0.009708005866840242,0.45454545454545453,✅ 複合,-0.0839160839160839
Materials,Paper & Plastic Packaging Products & Materials,MACD,MACD 死叉 (空頭區),bearish,False,33,7,-0.008052890773442485,0.21212121212121213,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,MACD,MACD 突破 0 軸,bullish,False,39,7,-0.01181968881721587,0.1794871794871795,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,MACD,MACD 跌破 0 軸,bearish,False,32,13,0.006412566514334235,0.40625,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,MACD,MACD 金叉 (空頭區),bullish,False,46,18,0.013581722600904084,0.391304347826087,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 維持超買,bearish,False,17,12,0.06254562319554201,0.7058823529411765,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 維持超買,bearish,True,8,7,0.049682442146233984,0.875,✅ 複合,0.475
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 維持超賣,bullish,False,47,18,0.0073736465779885435,0.3829787234042553,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 維持超賣,bullish,True,8,6,0.03493638515584827,0.75,✅ 複合,0.3425925925925926
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 超買區域 (70),bearish,False,12,3,0.006185849500926967,0.25,⚪ 純指標,0.0
Materials,Paper & Plastic Packaging Products & Materials,RSI,RSI 超賣區域 (30),bullish,False,30,18,0.016353623370490462,0.6,⚪ 純指標,0.0
Materials,Specialty Chemicals,BB,BB 突破上軌 (超買),bearish,False,105,26,-0.007473690018596598,0.24761904761904763,⚪ 純指標,0.0
Materials,Specialty Chemicals,BB,BB 突破上軌 (超買),bearish,True,43,17,0.012049111903049015,0.3953488372093023,✅ 複合,0.0876565295169946
Materials,Specialty Chemicals,BB,BB 跌破下軌 (超賣),bullish,False,106,32,-0.006256966544870558,0.3018867924528302,⚪ 純指標,0.0
Materials,Specialty Chemicals,BB,BB 跌破下軌 (超賣),bullish,True,15,10,0.042861544896267915,0.6666666666666666,✅ 複合,0.2222222222222222
Materials,Specialty Chemicals,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,8,2,-0.001629438822161178,0.25,⚪ 純指標,0.0
Materials,Specialty Chemicals,EMA,價格突破 EMA20,bullish,False,57,22,0.011842997911123972,0.38596491228070173,⚪ 純指標,0.0
Materials,Specialty Chemicals,EMA,價格突破 EMA20,bullish,True,8,2,0.022107997232964423,0.25,✅ 複合,0.04999999999999999
Materials,Specialty Chemicals,EMA,價格跌破 EMA20,bearish,False,55,19,-0.01445483622415464,0.34545454545454546,⚪ 純指標,0.0
Materials,Specialty Chemicals,EMA,價格跌破 EMA20,bearish,True,11,4,0.003557293642140282,0.36363636363636365,✅ 複合,0.03030303030303033
Materials,Specialty Chemicals,KDJ,KDJ 超賣區金叉,bullish,False,76,26,-0.003041403254235661,0.34210526315789475,⚪ 純指標,0.0
Materials,Specialty Chemicals,KDJ,KDJ 超賣區金叉,bullish,True,9,2,0.007053843086194062,0.2222222222222222,✅ 複合,-0.3162393162393162
Materials,Specialty Chemicals,MACD,MACD 死叉 (空頭區),bearish,False,31,5,-0.006862117301983152,0.16129032258064516,⚪ 純指標,0.0
Materials,Specialty Chemicals,MACD,MACD 突破 0 軸,bullish,False,46,11,-0.00933160661499399,0.2391304347826087,⚪ 純指標,0.0
Materials,Specialty Chemicals,MACD,MACD 跌破 0 軸,bearish,False,44,7,-0.011944457130048085,0.1590909090909091,⚪ 純指標,0.0
Materials,Specialty Chemicals,MACD,MACD 金叉 (空頭區),bullish,False,52,14,0.005033365462504333,0.2692307692307692,⚪ 純指標,0.0
Materials,Specialty Chemicals,RSI,RSI 維持超買,bearish,False,56,21,0.00047398490108259634,0.375,⚪ 純指標,0.0
Materials,Specialty Chemicals,RSI,RSI 維持超買,bearish,True,29,10,0.0026660360965737816,0.3448275862068966,✅ 複合,-0.05517241379310345
Materials,Specialty Chemicals,RSI,RSI 維持超賣,bullish,False,35,21,0.02450518102286155,0.6,⚪ 純指標,0.0
Materials,Specialty Chemicals,RSI,RSI 維持超賣,bullish,True,8,7,0.04913809371852611,0.875,✅ 複合,0.4675925925925926
Materials,Specialty Chemicals,RSI,RSI 超買區域 (70),bearish,False,32,8,-0.00836778427898973,0.25,⚪ 純指標,0.0
Materials,Specialty Chemicals,RSI,RSI 超買區域 (70),bearish,True,9,4,0.018388144659451315,0.4444444444444444,✅ 複合,0.08730158730158727
Materials,Specialty Chemicals,RSI,RSI 超賣區域 (30),bullish,False,24,12,-0.0036091520463919966,0.5,⚪ 純指標,0.0
Materials,Steel,BB,BB 突破上軌 (超買),bearish,False,43,9,-0.016240770011998654,0.20930232558139536,⚪ 純指標,0.0
Materials,Steel,BB,BB 突破上軌 (超買),bearish,True,10,4,0.0050528529327875885,0.4,✅ 複合,0.09230769230769231
Materials,Steel,BB,BB 跌破下軌 (超賣),bullish,False,20,7,0.003713645375552757,0.35,⚪ 純指標,0.0
Materials,Steel,EMA,價格突破 EMA20,bullish,False,18,11,0.031140211984384294,0.6111111111111112,⚪ 純指標,0.0
Materials,Steel,EMA,價格跌破 EMA20,bearish,False,14,4,-0.031051997637788386,0.2857142857142857,⚪ 純指標,0.0
Materials,Steel,KDJ,KDJ 超賣區金叉,bullish,False,8,5,0.02250164162148325,0.625,⚪ 純指標,0.0
Materials,Steel,MACD,MACD 突破 0 軸,bullish,False,12,6,0.007347103418488315,0.5,⚪ 純指標,0.0
Materials,Steel,MACD,MACD 跌破 0 軸,bearish,False,8,2,-0.0032959295398289736,0.25,⚪ 純指標,0.0
Materials,Steel,MACD,MACD 金叉 (空頭區),bullish,False,10,6,0.024689615404731812,0.6,⚪ 純指標,0.0
Materials,Steel,RSI,RSI 維持超買,bearish,False,35,1,-0.03122328279353421,0.02857142857142857,⚪ 純指標,0.0
Materials,Steel,RSI,RSI 超買區域 (70),bearish,False,11,3,-0.007982488180993872,0.2727272727272727,⚪ 純指標,0.0
Properties,Properties,BB,BB 突破上軌 (超買),bearish,False,157,35,-0.0060714267981809384,0.2229299363057325,⚪ 純指標,0.0
Properties,Properties,BB,BB 突破上軌 (超買),bearish,True,50,19,0.006791304348771729,0.38,✅ 複合,0.15707006369426751
Properties,Properties,BB,BB 跌破下軌 (超賣),bullish,False,71,30,0.015138025975964387,0.4225352112676056,⚪ 純指標,0.0
Properties,Properties,BB,BB 跌破下軌 (超賣),bullish,True,10,6,0.02854638834589231,0.6,✅ 複合,0.17746478873239435
Properties,Properties,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,14,5,-0.005295576775456365,0.35714285714285715,⚪ 純指標,0.0
Properties,Properties,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,13,6,0.01498917723551273,0.46153846153846156,⚪ 純指標,0.0
Properties,Properties,EMA,價格突破 EMA20,bullish,False,99,33,0.0069793447075745425,0.3333333333333333,⚪ 純指標,0.0
Properties,Properties,EMA,價格突破 EMA20,bullish,True,10,4,0.04239561522138925,0.4,✅ 複合,0.06666666666666671
Properties,Properties,EMA,價格跌破 EMA20,bearish,False,91,19,-0.004795457372988024,0.2087912087912088,⚪ 純指標,0.0
Properties,Properties,EMA,價格跌破 EMA20,bearish,True,11,3,-0.011300575742945225,0.2727272727272727,✅ 複合,0.06393606393606391
Properties,Properties,KDJ,KDJ 超賣區金叉,bullish,False,106,40,0.013030017775875785,0.37735849056603776,⚪ 純指標,0.0
Properties,Properties,KDJ,KDJ 超賣區金叉,bullish,True,9,5,0.030017513866096197,0.5555555555555556,✅ 複合,0.17819706498951782
Properties,Properties,MACD,MACD 死叉 (空頭區),bearish,False,15,4,-0.013903866435669565,0.26666666666666666,⚪ 純指標,0.0
Properties,Properties,MACD,MACD 突破 0 軸,bullish,False,50,15,0.010476030141493321,0.3,⚪ 純指標,0.0
Properties,Properties,MACD,MACD 跌破 0 軸,bearish,False,41,4,-0.01655647887200345,0.0975609756097561,⚪ 純指標,0.0
Properties,Properties,MACD,MACD 金叉 (空頭區),bullish,False,48,23,0.016243227828106017,0.4791666666666667,⚪ 純指標,0.0
Properties,Properties,RSI,RSI 維持超買,bearish,False,103,23,-0.006943193429038134,0.22330097087378642,⚪ 純指標,0.0
Properties,Properties,RSI,RSI 維持超買,bearish,True,32,7,-0.016333700287836334,0.21875,✅ 複合,-0.00455097087378642
Properties,Properties,RSI,RSI 維持超賣,bullish,False,30,9,0.01589484427054275,0.3,⚪ 純指標,0.0
Properties,Properties,RSI,RSI 超買區域 (70),bearish,False,38,8,-0.0030249021188639875,0.21052631578947367,⚪ 純指標,0.0
Properties,Properties,RSI,RSI 超買區域 (70),bearish,True,13,5,0.013736848481330546,0.38461538461538464,✅ 複合,0.17408906882591096
Properties,Properties,RSI,RSI 超賣區域 (30),bullish,False,24,7,0.004168555313401778,0.2916666666666667,⚪ 純指標,0.0
Real Estate,Data Center REITs,BB,BB 突破上軌 (超買),bearish,False,34,3,-0.026582992012807755,0.08823529411764706,⚪ 純指標,0.0
Real Estate,Data Center REITs,BB,BB 突破上軌 (超買),bearish,True,14,4,0.005456442657839637,0.2857142857142857,✅ 複合,0.19747899159663862
Real Estate,Data Center REITs,BB,BB 跌破下軌 (超賣),bullish,False,27,10,0.010391924141868283,0.37037037037037035,⚪ 純指標,0.0
Real Estate,Data Center REITs,EMA,價格突破 EMA20,bullish,False,14,3,-0.005686891784954704,0.21428571428571427,⚪ 純指標,0.0
Real Estate,Data Center REITs,EMA,價格跌破 EMA20,bearish,False,14,3,-0.002590106735715285,0.21428571428571427,⚪ 純指標,0.0
Real Estate,Data Center REITs,KDJ,KDJ 超賣區金叉,bullish,False,37,8,-0.0049354979400501155,0.21621621621621623,⚪ 純指標,0.0
Real Estate,Data Center REITs,MACD,MACD 死叉 (空頭區),bearish,False,11,3,-0.0031108327617862604,0.2727272727272727,⚪ 純指標,0.0
Real Estate,Data Center REITs,MACD,MACD 突破 0 軸,bullish,False,9,3,0.017515314292403186,0.3333333333333333,⚪ 純指標,0.0
Real Estate,Data Center REITs,MACD,MACD 金叉 (空頭區),bullish,False,16,4,-0.0014599348081720843,0.25,⚪ 純指標,0.0
Real Estate,Data Center REITs,RSI,RSI 維持超買,bearish,False,36,7,-0.008303243897469278,0.19444444444444445,⚪ 純指標,0.0
Real Estate,Data Center REITs,RSI,RSI 維持超買,bearish,True,11,4,0.006257266535423037,0.36363636363636365,✅ 複合,0.1691919191919192
Real Estate,Data Center REITs,RSI,RSI 超買區域 (70),bearish,False,9,0,-0.03447544141297963,0.0,⚪ 純指標,0.0
Real Estate,Data Center REITs,RSI,RSI 超賣區域 (30),bullish,False,8,5,0.024028214174277647,0.625,⚪ 純指標,0.0
Real Estate,Health Care REITs,BB,BB 突破上軌 (超買),bearish,False,54,14,-0.0020409642177548486,0.25925925925925924,⚪ 純指標,0.0
Real Estate,Health Care REITs,BB,BB 突破上軌 (超買),bearish,True,18,5,0.001433842340970384,0.2777777777777778,✅ 複合,0.1895424836601307
Real Estate,Health Care REITs,BB,BB 跌破下軌 (超賣),bullish,False,20,6,0.00876699861962686,0.3,⚪ 純指標,0.0
Real Estate,Health Care REITs,EMA,價格突破 EMA20,bullish,False,22,12,0.025283117182774765,0.5454545454545454,⚪ 純指標,0.0
Real Estate,Health Care REITs,EMA,價格跌破 EMA20,bearish,False,18,8,-0.003560248750127234,0.4444444444444444,⚪ 純指標,0.0
Real Estate,Health Care REITs,KDJ,KDJ 超賣區金叉,bullish,False,41,10,0.0003763247705703803,0.24390243902439024,⚪ 純指標,0.0
